,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,collegeID,acceptStatus,name
58,0.408298551972,7.0,0.863956835032,0.324271564515,0.299021250214,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
59,-1.37799259028,4.0,-1.42408852594,0.324271564515,0.590699987898,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
60,0.69641002653,4.0,0.355502310372,-0.440776888663,0.250408127267,0.0,2010.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
61,-0.859391936081,3.0,-1.30544913685,-1.97087379502,-1.35382492999,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
62,0.638787731618,1.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
63,-0.686525051346,3.0,0.118223532197,-1.97087379502,0.785152479688,1.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
64,0.869276911264,2.0,1.0673386449,-0.440776888663,0.396247496109,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
65,0.0625647825033,7.0,0.863956835032,1.85436847087,-0.673241208732,0.0,2013.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
66,0.581165436707,0.0,0.0,-0.440776888663,-0.916306823469,1.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
67,0.00494248759181,4.0,-0.356334024152,-0.440776888663,0.20179500432,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
68,1.44549986038,7.0,1.0673386449,1.08932001769,0.785152479688,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
69,0.754032321441,7.0,1.0673386449,0.324271564515,0.785152479688,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
70,-0.167924397143,7.0,-0.152952214288,-0.440776888663,0.299021250214,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
71,0.465920846884,4.0,1.0673386449,-1.97087379502,-0.187109979259,0.0,2017.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
72,-0.340791281877,6.0,-0.593612802327,-0.440776888663,0.444860619056,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
73,-0.340791281877,0.0,0.0,-0.440776888663,-0.673241208732,1.0,2016.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
