,studentID,collegeID,earlyAppl,visited,alumni,outofstate,acceptStatus,acceptProb
1,CGU2WOOANX,WashU,-1.0,,-1.0,1.0,0.0,
2,CGU2WOOANX,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,SRNDGT5AHA,Duke,-1.0,,-1.0,1.0,0.0,
1,SRNDGT5AHA,NotreDame,1.0,,-1.0,1.0,1.0,
0,VIHOWCA8OP,Princeton,-1.0,,-1.0,1.0,-1.0,
0,NKQ1WKZYY3,UCB,-1.0,,-1.0,-1.0,-1.0,
1,NKQ1WKZYY3,UCLA,-1.0,,-1.0,-1.0,-1.0,
2,NKQ1WKZYY3,USC,-1.0,,-1.0,-1.0,-1.0,
3,NKQ1WKZYY3,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,QXTMM4RTMU,USC,-1.0,,-1.0,1.0,1.0,
0,OY8K5U75FO,Vanderbilt,-1.0,,-1.0,1.0,1.0,
0,QMDU553NBV,Brown,-1.0,,-1.0,1.0,1.0,
1,QMDU553NBV,Yale,-1.0,,-1.0,1.0,-1.0,
2,QMDU553NBV,Columbia,-1.0,,-1.0,1.0,1.0,
3,QMDU553NBV,Harvard,1.0,,-1.0,-1.0,-1.0,
4,QMDU553NBV,Stanford,-1.0,,-1.0,1.0,-1.0,
5,QMDU553NBV,UCB,-1.0,,-1.0,1.0,1.0,
6,QMDU553NBV,UCLA,-1.0,,-1.0,1.0,1.0,
0,06C6U38QW5,Princeton,-1.0,,-1.0,1.0,-1.0,
1,06C6U38QW5,Brown,-1.0,,-1.0,1.0,-1.0,
2,06C6U38QW5,MIT,-1.0,,-1.0,1.0,-1.0,
3,06C6U38QW5,Yale,-1.0,,-1.0,1.0,-1.0,
4,06C6U38QW5,UChicago,-1.0,,-1.0,1.0,-1.0,
5,06C6U38QW5,Columbia,-1.0,,-1.0,1.0,-1.0,
6,06C6U38QW5,Dartmouth,-1.0,,-1.0,1.0,-1.0,
7,06C6U38QW5,Harvard,-1.0,,-1.0,1.0,-1.0,
8,06C6U38QW5,Stanford,-1.0,,-1.0,1.0,-1.0,
9,06C6U38QW5,Cornell,-1.0,,-1.0,1.0,-1.0,
10,06C6U38QW5,Duke,-1.0,,-1.0,1.0,-1.0,
11,06C6U38QW5,Georgetown,-1.0,,-1.0,1.0,-1.0,
12,06C6U38QW5,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
13,06C6U38QW5,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,PJZ9SY0V92,Yale,1.0,,-1.0,1.0,-1.0,
1,PJZ9SY0V92,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
0,HO39R32N1N,Harvard,1.0,,-1.0,1.0,1.0,
0,6W1VYMIQU2,UPenn,-1.0,,-1.0,1.0,0.0,
1,6W1VYMIQU2,Columbia,-1.0,,-1.0,-1.0,-1.0,
2,6W1VYMIQU2,Harvard,-1.0,,1.0,1.0,-1.0,
3,6W1VYMIQU2,Cornell,-1.0,,-1.0,-1.0,-1.0,
4,6W1VYMIQU2,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,MR3WBD7KOY,Columbia,-1.0,,-1.0,1.0,0.0,
1,MR3WBD7KOY,Dartmouth,-1.0,,-1.0,1.0,0.0,
2,MR3WBD7KOY,Harvard,1.0,,-1.0,1.0,1.0,
3,MR3WBD7KOY,Emory,-1.0,,-1.0,-1.0,0.0,
0,0PFWIFAG18,Cornell,-1.0,,-1.0,1.0,-1.0,
0,9WYY93G4T8,Duke,-1.0,,-1.0,1.0,-1.0,
0,BMYSTILYSG,UCB,-1.0,,-1.0,-1.0,1.0,
0,6LGSSXJCUB,Rice,-1.0,,-1.0,1.0,-1.0,
1,6LGSSXJCUB,Cornell,-1.0,,-1.0,1.0,1.0,
2,6LGSSXJCUB,Duke,-1.0,,-1.0,1.0,-1.0,
3,6LGSSXJCUB,WashU,-1.0,,-1.0,1.0,-1.0,
0,RYKDWOARW5,UPenn,-1.0,,-1.0,-1.0,1.0,
1,RYKDWOARW5,Princeton,-1.0,,-1.0,1.0,-1.0,
2,RYKDWOARW5,Harvard,-1.0,,-1.0,1.0,-1.0,
3,RYKDWOARW5,Rice,-1.0,,-1.0,1.0,1.0,
4,RYKDWOARW5,Cornell,-1.0,,-1.0,1.0,1.0,
5,RYKDWOARW5,Northwestern,-1.0,,-1.0,1.0,1.0,
0,FZTZ8JPCFK,Stanford,-1.0,,-1.0,-1.0,-1.0,
1,FZTZ8JPCFK,UCB,-1.0,,-1.0,-1.0,1.0,
2,FZTZ8JPCFK,UCLA,-1.0,,-1.0,-1.0,1.0,
0,P62VRL5308,UCB,-1.0,,-1.0,-1.0,1.0,
0,HEUPL8B73L,Brown,-1.0,,-1.0,1.0,0.0,
1,HEUPL8B73L,Georgetown,1.0,,-1.0,1.0,1.0,
2,HEUPL8B73L,Vanderbilt,-1.0,,-1.0,1.0,0.0,
0,XGBMY1K6DR,UPenn,-1.0,,-1.0,1.0,0.0,
1,XGBMY1K6DR,Brown,-1.0,,-1.0,1.0,-1.0,
2,XGBMY1K6DR,Yale,-1.0,,-1.0,1.0,-1.0,
3,XGBMY1K6DR,UChicago,-1.0,,-1.0,1.0,-1.0,
4,XGBMY1K6DR,Columbia,1.0,,-1.0,1.0,-1.0,
5,XGBMY1K6DR,Harvard,-1.0,,-1.0,1.0,0.0,
6,XGBMY1K6DR,Georgetown,-1.0,,-1.0,1.0,-1.0,
7,XGBMY1K6DR,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,ZQ7SI0S6AL,Stanford,1.0,,-1.0,1.0,-1.0,
0,DEVVN55FEA,Vanderbilt,-1.0,,-1.0,-1.0,-1.0,
0,YUFB95AS2W,UCB,-1.0,,-1.0,1.0,-1.0,
1,YUFB95AS2W,USC,-1.0,,-1.0,1.0,0.0,
0,6L4KCJ0IUI,Yale,-1.0,,-1.0,1.0,-1.0,
1,6L4KCJ0IUI,UChicago,1.0,,-1.0,1.0,-1.0,
2,6L4KCJ0IUI,Dartmouth,-1.0,,-1.0,1.0,-1.0,
3,6L4KCJ0IUI,Stanford,-1.0,,-1.0,-1.0,-1.0,
4,6L4KCJ0IUI,UCB,-1.0,,-1.0,-1.0,1.0,
5,6L4KCJ0IUI,UCLA,-1.0,,-1.0,-1.0,1.0,
6,6L4KCJ0IUI,Georgetown,-1.0,,-1.0,1.0,1.0,
7,6L4KCJ0IUI,Northwestern,-1.0,,-1.0,1.0,1.0,
0,QBQLOS8P94,MIT,-1.0,,-1.0,1.0,1.0,
1,QBQLOS8P94,Dartmouth,-1.0,,-1.0,1.0,1.0,
2,QBQLOS8P94,Harvard,-1.0,,-1.0,1.0,1.0,
0,EW1OV6CHQP,UChicago,-1.0,,-1.0,1.0,-1.0,
1,EW1OV6CHQP,UCLA,-1.0,,-1.0,-1.0,1.0,
2,EW1OV6CHQP,USC,-1.0,,-1.0,-1.0,1.0,
3,EW1OV6CHQP,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,CEJFUUXI55,Brown,-1.0,,-1.0,1.0,0.0,
1,CEJFUUXI55,Yale,-1.0,,-1.0,1.0,0.0,
2,CEJFUUXI55,UChicago,-1.0,,-1.0,1.0,-1.0,
3,CEJFUUXI55,Cornell,-1.0,,-1.0,1.0,0.0,
4,CEJFUUXI55,Northwestern,-1.0,,-1.0,1.0,0.0,
0,A0K2XWDWFM,CalTech,-1.0,,-1.0,-1.0,-1.0,
1,A0K2XWDWFM,Stanford,-1.0,,-1.0,-1.0,-1.0,
2,A0K2XWDWFM,UCLA,-1.0,,-1.0,-1.0,1.0,
0,CGFEDO8EW6,Princeton,-1.0,,-1.0,1.0,0.0,
1,CGFEDO8EW6,Brown,-1.0,,-1.0,1.0,0.0,
2,CGFEDO8EW6,Yale,-1.0,,-1.0,1.0,0.0,
3,CGFEDO8EW6,Dartmouth,-1.0,,-1.0,1.0,0.0,
4,CGFEDO8EW6,Cornell,-1.0,,-1.0,1.0,0.0,
5,CGFEDO8EW6,Vanderbilt,-1.0,,-1.0,1.0,0.0,
6,CGFEDO8EW6,WashU,-1.0,,-1.0,1.0,1.0,
0,PTKSTRU2M2,USC,-1.0,,-1.0,1.0,1.0,
0,G27CJM7MYH,UCLA,-1.0,,-1.0,-1.0,0.0,
1,G27CJM7MYH,Northwestern,1.0,,-1.0,1.0,1.0,
0,20MPX1GR43,Stanford,-1.0,,-1.0,1.0,-1.0,
1,20MPX1GR43,UCB,-1.0,,1.0,1.0,-1.0,
2,20MPX1GR43,UCLA,-1.0,,-1.0,1.0,1.0,
3,20MPX1GR43,USC,-1.0,,-1.0,1.0,-1.0,
0,EN44A45NGH,UCB,-1.0,,-1.0,-1.0,-1.0,
1,EN44A45NGH,UCLA,-1.0,,-1.0,-1.0,1.0,
0,6EECUEJUKC,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,6EECUEJUKC,Harvard,-1.0,,-1.0,-1.0,-1.0,
0,KXIOEIM2TZ,Cornell,-1.0,,-1.0,1.0,-1.0,
0,VFENJ5Z9U5,Rice,1.0,,-1.0,1.0,1.0,
1,VFENJ5Z9U5,WashU,-1.0,,-1.0,1.0,0.0,
2,VFENJ5Z9U5,Northwestern,-1.0,,-1.0,1.0,0.0,
0,LD383PS1JI,MIT,-1.0,,-1.0,1.0,0.0,
1,LD383PS1JI,CarnegieMellon,1.0,,-1.0,1.0,-1.0,
2,LD383PS1JI,Cornell,-1.0,,-1.0,1.0,0.0,
3,LD383PS1JI,UCB,-1.0,,-1.0,1.0,0.0,
4,LD383PS1JI,WashU,-1.0,,-1.0,1.0,0.0,
0,TG96R7Z6MG,UPenn,-1.0,,-1.0,1.0,1.0,
1,TG96R7Z6MG,Brown,-1.0,,-1.0,1.0,-1.0,
2,TG96R7Z6MG,Yale,-1.0,,-1.0,1.0,-1.0,
3,TG96R7Z6MG,Columbia,-1.0,,-1.0,1.0,-1.0,
4,TG96R7Z6MG,Emory,-1.0,,-1.0,1.0,1.0,
5,TG96R7Z6MG,UCB,-1.0,,-1.0,-1.0,1.0,
6,TG96R7Z6MG,UCLA,-1.0,,-1.0,-1.0,1.0,
7,TG96R7Z6MG,USC,-1.0,,-1.0,-1.0,1.0,
8,TG96R7Z6MG,WashU,-1.0,,-1.0,1.0,1.0,
9,TG96R7Z6MG,Northwestern,-1.0,,-1.0,1.0,1.0,
0,TRDBE74JMV,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
1,TRDBE74JMV,UCB,-1.0,,-1.0,1.0,1.0,
2,TRDBE74JMV,UCLA,-1.0,,-1.0,1.0,1.0,
0,RS9G5W8JPV,UCB,-1.0,,-1.0,1.0,1.0,
0,EDWJU4Y7O7,UPenn,-1.0,,-1.0,1.0,1.0,
0,LG68IDUSTR,Cornell,-1.0,,-1.0,-1.0,-1.0,
0,PVQ5V4L3TY,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,ZARP6XUCY0,UCB,-1.0,,-1.0,-1.0,1.0,
1,ZARP6XUCY0,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,4MZK326I1V,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,4VQA3N8SLX,Princeton,-1.0,,-1.0,-1.0,-1.0,
1,4VQA3N8SLX,Yale,-1.0,,-1.0,1.0,-1.0,
2,4VQA3N8SLX,Harvard,-1.0,,-1.0,1.0,-1.0,
0,CY1NNNQYND,Cornell,-1.0,,-1.0,1.0,-1.0,
1,CY1NNNQYND,Emory,-1.0,,-1.0,1.0,-1.0,
2,CY1NNNQYND,Vanderbilt,-1.0,,-1.0,1.0,1.0,
3,CY1NNNQYND,WashU,1.0,,-1.0,1.0,-1.0,
4,CY1NNNQYND,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,JHWX87O9MU,Yale,1.0,,-1.0,1.0,-1.0,
1,JHWX87O9MU,Harvard,-1.0,,-1.0,1.0,-1.0,
2,JHWX87O9MU,Georgetown,-1.0,,-1.0,1.0,1.0,
3,JHWX87O9MU,Vanderbilt,-1.0,,1.0,1.0,1.0,
4,JHWX87O9MU,WashU,-1.0,,-1.0,-1.0,1.0,
5,JHWX87O9MU,NotreDame,-1.0,,-1.0,1.0,1.0,
0,W0XEYFEPWQ,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
1,W0XEYFEPWQ,UCB,-1.0,,-1.0,-1.0,0.0,
2,W0XEYFEPWQ,UCLA,-1.0,,-1.0,-1.0,1.0,
0,6GQ6ZWN626,Duke,-1.0,,-1.0,1.0,0.0,
1,6GQ6ZWN626,Vanderbilt,-1.0,,-1.0,1.0,1.0,
0,96FN8Z9SHX,Brown,-1.0,,-1.0,1.0,-1.0,
1,96FN8Z9SHX,Yale,1.0,,-1.0,1.0,-1.0,
2,96FN8Z9SHX,Dartmouth,-1.0,,-1.0,1.0,1.0,
3,96FN8Z9SHX,Harvard,-1.0,,1.0,1.0,1.0,
4,96FN8Z9SHX,Stanford,-1.0,,-1.0,-1.0,1.0,
5,96FN8Z9SHX,Duke,-1.0,,-1.0,1.0,-1.0,
6,96FN8Z9SHX,WashU,-1.0,,-1.0,1.0,1.0,
0,1A9HZFERKQ,Rice,-1.0,,-1.0,1.0,-1.0,
1,1A9HZFERKQ,UCB,-1.0,,-1.0,-1.0,-1.0,
2,1A9HZFERKQ,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,ARLRBA8ZFC,UChicago,1.0,,-1.0,1.0,-1.0,
1,ARLRBA8ZFC,Cornell,1.0,,-1.0,1.0,-1.0,
2,ARLRBA8ZFC,NotreDame,1.0,,-1.0,1.0,-1.0,
0,KCHD8LH6RU,UPenn,-1.0,,-1.0,1.0,-1.0,
1,KCHD8LH6RU,Princeton,-1.0,,-1.0,1.0,-1.0,
2,KCHD8LH6RU,Brown,-1.0,,-1.0,1.0,-1.0,
3,KCHD8LH6RU,Yale,1.0,,-1.0,1.0,-1.0,
4,KCHD8LH6RU,Dartmouth,-1.0,,-1.0,1.0,-1.0,
5,KCHD8LH6RU,Harvard,-1.0,,-1.0,1.0,-1.0,
6,KCHD8LH6RU,Stanford,-1.0,,-1.0,1.0,-1.0,
7,KCHD8LH6RU,Cornell,-1.0,,-1.0,1.0,-1.0,
8,KCHD8LH6RU,Duke,-1.0,,-1.0,1.0,0.0,
9,KCHD8LH6RU,Georgetown,-1.0,,-1.0,1.0,-1.0,
10,KCHD8LH6RU,Vanderbilt,-1.0,,-1.0,-1.0,-1.0,
11,KCHD8LH6RU,WashU,-1.0,,-1.0,1.0,-1.0,
0,GF3RBBX1TF,Northwestern,-1.0,,-1.0,1.0,1.0,
0,DBOZWRHEEF,WashU,-1.0,,-1.0,1.0,1.0,
0,QS8JXFA9YY,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,QS8JXFA9YY,Rice,-1.0,,-1.0,1.0,-1.0,
2,QS8JXFA9YY,Stanford,1.0,,-1.0,1.0,-1.0,
3,QS8JXFA9YY,Cornell,-1.0,,-1.0,1.0,-1.0,
4,QS8JXFA9YY,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,AEQ21M36OF,Princeton,-1.0,,-1.0,1.0,-1.0,
1,AEQ21M36OF,Yale,-1.0,,-1.0,1.0,-1.0,
2,AEQ21M36OF,Dartmouth,-1.0,,-1.0,1.0,-1.0,
3,AEQ21M36OF,Harvard,-1.0,,-1.0,1.0,-1.0,
4,AEQ21M36OF,Stanford,-1.0,,-1.0,-1.0,-1.0,
5,AEQ21M36OF,Duke,-1.0,,-1.0,1.0,-1.0,
6,AEQ21M36OF,UCB,-1.0,,-1.0,-1.0,-1.0,
7,AEQ21M36OF,UCLA,-1.0,,-1.0,-1.0,-1.0,
8,AEQ21M36OF,USC,-1.0,,-1.0,-1.0,1.0,
9,AEQ21M36OF,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,14K3B5KJ6K,Princeton,-1.0,,-1.0,1.0,-1.0,
1,14K3B5KJ6K,Yale,1.0,,-1.0,1.0,-1.0,
2,14K3B5KJ6K,UChicago,-1.0,,-1.0,1.0,1.0,
3,14K3B5KJ6K,Columbia,-1.0,,-1.0,-1.0,-1.0,
4,14K3B5KJ6K,Dartmouth,-1.0,,-1.0,1.0,1.0,
5,14K3B5KJ6K,Cornell,-1.0,,-1.0,-1.0,-1.0,
6,14K3B5KJ6K,UCLA,-1.0,,-1.0,1.0,1.0,
0,LGMYX04XGD,Cornell,-1.0,,-1.0,1.0,1.0,
0,VJNZPFRPG7,UCLA,-1.0,,-1.0,1.0,1.0,
0,0GJ0ISWW9J,Princeton,-1.0,,-1.0,1.0,-1.0,
1,0GJ0ISWW9J,Yale,-1.0,,-1.0,1.0,-1.0,
2,0GJ0ISWW9J,Stanford,-1.0,,-1.0,-1.0,-1.0,
3,0GJ0ISWW9J,UCB,-1.0,,-1.0,-1.0,1.0,
4,0GJ0ISWW9J,UCLA,-1.0,,-1.0,-1.0,1.0,
5,0GJ0ISWW9J,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
6,0GJ0ISWW9J,WashU,-1.0,,-1.0,1.0,-1.0,
7,0GJ0ISWW9J,NotreDame,-1.0,,-1.0,1.0,1.0,
0,KX1R2KEFV3,UPenn,-1.0,,-1.0,-1.0,-1.0,
1,KX1R2KEFV3,Brown,-1.0,,-1.0,1.0,-1.0,
2,KX1R2KEFV3,CarnegieMellon,-1.0,,-1.0,-1.0,-1.0,
3,KX1R2KEFV3,Yale,-1.0,,-1.0,1.0,-1.0,
4,KX1R2KEFV3,Dartmouth,-1.0,,-1.0,1.0,1.0,
5,KX1R2KEFV3,Harvard,-1.0,,1.0,1.0,-1.0,
6,KX1R2KEFV3,Stanford,-1.0,,-1.0,1.0,-1.0,
7,KX1R2KEFV3,Cornell,-1.0,,1.0,1.0,1.0,
0,5RN3CSASZH,Yale,-1.0,,-1.0,1.0,-1.0,
1,5RN3CSASZH,UChicago,1.0,,-1.0,1.0,1.0,
2,5RN3CSASZH,Harvard,-1.0,,-1.0,1.0,-1.0,
3,5RN3CSASZH,Rice,-1.0,,-1.0,1.0,1.0,
4,5RN3CSASZH,UCB,-1.0,,-1.0,-1.0,1.0,
5,5RN3CSASZH,UCLA,-1.0,,-1.0,-1.0,1.0,
6,5RN3CSASZH,WashU,-1.0,,-1.0,1.0,-1.0,
0,8PZWX0JPC0,Brown,-1.0,,-1.0,1.0,0.0,
1,8PZWX0JPC0,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
2,8PZWX0JPC0,Yale,1.0,,-1.0,1.0,-1.0,
3,8PZWX0JPC0,WashU,-1.0,,1.0,1.0,0.0,
0,E61ZPCT1B3,USC,-1.0,,-1.0,1.0,-1.0,
0,VEH7J6J9CW,Stanford,-1.0,,-1.0,1.0,1.0,
0,77QDQ4Q3B9,UCB,-1.0,,-1.0,-1.0,-1.0,
0,175WAI3GWF,Princeton,-1.0,,-1.0,1.0,0.0,
1,175WAI3GWF,Brown,-1.0,,-1.0,1.0,0.0,
2,175WAI3GWF,Yale,-1.0,,-1.0,1.0,0.0,
3,175WAI3GWF,Columbia,-1.0,,-1.0,1.0,0.0,
4,175WAI3GWF,Dartmouth,-1.0,,-1.0,1.0,0.0,
5,175WAI3GWF,Harvard,-1.0,,-1.0,1.0,0.0,
6,175WAI3GWF,Stanford,1.0,,-1.0,-1.0,-1.0,
7,175WAI3GWF,Cornell,-1.0,,-1.0,1.0,0.0,
8,175WAI3GWF,Duke,-1.0,,-1.0,1.0,0.0,
9,175WAI3GWF,UCB,-1.0,,-1.0,-1.0,1.0,
10,175WAI3GWF,UCLA,-1.0,,-1.0,-1.0,0.0,
11,175WAI3GWF,USC,-1.0,,-1.0,-1.0,1.0,
12,175WAI3GWF,Georgetown,-1.0,,-1.0,1.0,0.0,
13,175WAI3GWF,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
14,175WAI3GWF,Northwestern,-1.0,,-1.0,1.0,0.0,
0,UBV7098VVY,UPenn,-1.0,,-1.0,1.0,-1.0,
1,UBV7098VVY,Princeton,-1.0,,-1.0,-1.0,-1.0,
2,UBV7098VVY,Columbia,-1.0,,-1.0,1.0,-1.0,
3,UBV7098VVY,Dartmouth,-1.0,,-1.0,1.0,-1.0,
4,UBV7098VVY,Harvard,-1.0,,-1.0,1.0,-1.0,
5,UBV7098VVY,Cornell,-1.0,,-1.0,1.0,-1.0,
6,UBV7098VVY,Duke,-1.0,,-1.0,1.0,-1.0,
7,UBV7098VVY,Georgetown,1.0,,1.0,1.0,1.0,
8,UBV7098VVY,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,SAYHABB67K,USC,-1.0,,1.0,1.0,-1.0,
0,GLX264Q8JO,Brown,-1.0,,1.0,1.0,-1.0,
0,NFHA5PXTWX,Cornell,1.0,,-1.0,1.0,-1.0,
0,6JP4ERTX47,Cornell,1.0,,-1.0,-1.0,1.0,
0,17VTPP9A18,Stanford,1.0,,-1.0,1.0,1.0,
0,5PA8GOF81U,Brown,-1.0,,-1.0,1.0,-1.0,
1,5PA8GOF81U,MIT,-1.0,,-1.0,1.0,-1.0,
2,5PA8GOF81U,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
3,5PA8GOF81U,Cornell,-1.0,,-1.0,1.0,-1.0,
4,5PA8GOF81U,UCB,-1.0,,-1.0,-1.0,-1.0,
5,5PA8GOF81U,UCLA,-1.0,,-1.0,-1.0,-1.0,
6,5PA8GOF81U,USC,-1.0,,-1.0,-1.0,1.0,
0,EUJVO2OQFF,UPenn,-1.0,,-1.0,-1.0,-1.0,
1,EUJVO2OQFF,Brown,-1.0,,-1.0,1.0,-1.0,
2,EUJVO2OQFF,UChicago,1.0,,-1.0,1.0,-1.0,
3,EUJVO2OQFF,Emory,-1.0,,-1.0,1.0,1.0,
4,EUJVO2OQFF,Georgetown,1.0,,-1.0,1.0,-1.0,
0,ZN0PPFD8PN,Princeton,-1.0,,-1.0,1.0,-1.0,
1,ZN0PPFD8PN,Brown,-1.0,,-1.0,1.0,-1.0,
2,ZN0PPFD8PN,MIT,-1.0,,-1.0,1.0,-1.0,
3,ZN0PPFD8PN,Yale,-1.0,,-1.0,1.0,-1.0,
4,ZN0PPFD8PN,CalTech,-1.0,,-1.0,1.0,-1.0,
5,ZN0PPFD8PN,Stanford,-1.0,,-1.0,1.0,-1.0,
0,KI46PPRLMH,Columbia,-1.0,,-1.0,1.0,-1.0,
1,KI46PPRLMH,Harvard,-1.0,,-1.0,1.0,-1.0,
2,KI46PPRLMH,UCB,-1.0,,-1.0,-1.0,1.0,
3,KI46PPRLMH,UCLA,-1.0,,-1.0,-1.0,1.0,
0,9MFLNYO1BD,Brown,1.0,,-1.0,1.0,1.0,
1,9MFLNYO1BD,Cornell,-1.0,,-1.0,1.0,-1.0,
2,9MFLNYO1BD,Vanderbilt,-1.0,,-1.0,1.0,1.0,
0,1581PKJJSL,Brown,-1.0,,-1.0,1.0,0.0,
1,1581PKJJSL,Emory,1.0,,1.0,1.0,1.0,
0,C2934I6CYN,MIT,1.0,,-1.0,1.0,1.0,
0,Z2NTJ4MKXU,UCB,-1.0,,1.0,-1.0,1.0,
1,Z2NTJ4MKXU,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,MCW9PZBAAK,Yale,-1.0,,-1.0,1.0,-1.0,
1,MCW9PZBAAK,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,BVIKY1X2MK,Duke,-1.0,,-1.0,1.0,0.0,
1,BVIKY1X2MK,Vanderbilt,-1.0,,-1.0,1.0,0.0,
2,BVIKY1X2MK,WashU,1.0,,-1.0,1.0,1.0,
0,RVW7GWGQE7,Harvard,-1.0,,-1.0,1.0,-1.0,
1,RVW7GWGQE7,WashU,-1.0,,-1.0,1.0,1.0,
2,RVW7GWGQE7,NotreDame,-1.0,,-1.0,1.0,1.0,
3,RVW7GWGQE7,Northwestern,-1.0,,-1.0,1.0,1.0,
0,S2AVFAD18M,Cornell,-1.0,,-1.0,-1.0,1.0,
0,05WTKEJJBP,Rice,-1.0,,-1.0,1.0,1.0,
0,R1UGOE23T8,UPenn,-1.0,,-1.0,1.0,-1.0,
1,R1UGOE23T8,Princeton,-1.0,,-1.0,1.0,-1.0,
2,R1UGOE23T8,Brown,-1.0,,-1.0,1.0,-1.0,
3,R1UGOE23T8,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
4,R1UGOE23T8,Yale,-1.0,,-1.0,1.0,-1.0,
5,R1UGOE23T8,Dartmouth,-1.0,,-1.0,1.0,-1.0,
6,R1UGOE23T8,Harvard,-1.0,,-1.0,1.0,-1.0,
7,R1UGOE23T8,Stanford,-1.0,,-1.0,-1.0,0.0,
8,R1UGOE23T8,Cornell,-1.0,,-1.0,1.0,-1.0,
9,R1UGOE23T8,Duke,-1.0,,-1.0,1.0,-1.0,
10,R1UGOE23T8,UCB,-1.0,,-1.0,-1.0,1.0,
11,R1UGOE23T8,UCLA,-1.0,,-1.0,-1.0,-1.0,
12,R1UGOE23T8,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,J37FVPN2L8,Princeton,-1.0,,-1.0,-1.0,-1.0,
1,J37FVPN2L8,Columbia,-1.0,,-1.0,1.0,-1.0,
0,7B5JSNVWJT,UPenn,1.0,,-1.0,1.0,-1.0,
1,7B5JSNVWJT,Princeton,-1.0,,-1.0,1.0,-1.0,
2,7B5JSNVWJT,Yale,-1.0,,-1.0,1.0,1.0,
3,7B5JSNVWJT,Harvard,-1.0,,-1.0,1.0,-1.0,
4,7B5JSNVWJT,Emory,-1.0,,-1.0,1.0,1.0,
5,7B5JSNVWJT,USC,-1.0,,-1.0,1.0,1.0,
6,7B5JSNVWJT,WashU,-1.0,,-1.0,1.0,-1.0,
7,7B5JSNVWJT,NotreDame,-1.0,,-1.0,1.0,1.0,
8,7B5JSNVWJT,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,93W7RFP13P,Harvard,-1.0,,-1.0,1.0,1.0,
0,HGJTPU2F38,UChicago,-1.0,,-1.0,1.0,-1.0,
1,HGJTPU2F38,Dartmouth,-1.0,,-1.0,1.0,1.0,
2,HGJTPU2F38,Stanford,-1.0,,-1.0,1.0,-1.0,
3,HGJTPU2F38,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,2K9HTQD6UZ,Yale,-1.0,,-1.0,1.0,-1.0,
1,2K9HTQD6UZ,Harvard,1.0,,-1.0,1.0,-1.0,
2,2K9HTQD6UZ,Stanford,-1.0,,-1.0,1.0,-1.0,
0,D7IX1X3UP6,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,D7IX1X3UP6,Duke,-1.0,,-1.0,1.0,-1.0,
0,SD6QDNCMUV,Stanford,-1.0,,1.0,1.0,-1.0,
1,SD6QDNCMUV,Emory,-1.0,,-1.0,1.0,1.0,
2,SD6QDNCMUV,NotreDame,-1.0,,1.0,1.0,-1.0,
0,A1RCRXKHNF,Stanford,1.0,,-1.0,1.0,1.0,
0,P3UPR5F11J,Princeton,-1.0,,-1.0,1.0,0.0,
1,P3UPR5F11J,Brown,-1.0,,-1.0,1.0,0.0,
2,P3UPR5F11J,UChicago,-1.0,,-1.0,1.0,1.0,
3,P3UPR5F11J,Stanford,-1.0,,-1.0,1.0,0.0,
0,PAAG7SX2IL,Stanford,1.0,,-1.0,-1.0,1.0,
0,BO4K16XRLA,UCLA,-1.0,,-1.0,-1.0,1.0,
0,EJYUAKJOL2,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,EJYUAKJOL2,Georgetown,-1.0,,1.0,1.0,-1.0,
0,0XFUNN6YWH,UCB,-1.0,,-1.0,1.0,-1.0,
0,HI20Y7JQW2,Emory,-1.0,,-1.0,1.0,1.0,
0,YFEE43O2QL,UPenn,-1.0,,-1.0,1.0,1.0,
